typ;name;aadr;eadr;sadr;dir;file;md5;doublette
C;RF-TEST00-FFhex;0100;02EA;0100;z1013/Sammlung IGD/igd23b MC 8;C.RF-TEST 00-FFhex.z80;0ad52f625683d68433c6a2e68da0140b;N
T;HDISK_45.I;1800;22C8;0000;z1013/a_ziermann/unsorted2/info;T.HDISK_45.I.z80;4388071a4d7590fa3e28751ce5bc0129;N
C;GEISTERFAHRER;1000;1600;1000;z1013/Sammlung IGD/igd07b MC 2;C.GEISTERFAHRER.z80;97c2a40f1a3b0266174a036a06d54c43;N
C;ASM-SOFT1.05;A000;E1FF;E000;z1013/a_ziermann/lang;C.ASM-SOFT 1.05.z80;7c847205f504eddf80aed49f1c7b89f5;N
S;C64-TEXT.A;3000;31B0;0000;z1013/a_ziermann/unsorted2/tools;S.C64-TEXT.A.z80;f92bc3d273ad9d8c2f1fc9d17401c2fe;N
M;SDCOPY.COM;5000;93FF;0000;z1013/Sammlung IGD/igd27a CPM 5;M.SDCOPY.COM.z80;41d8a5ccf47d9187ccbc0e0b21356bf8;N
B;KASSETTE.BAS;2BC0;37A8;0000;z1013/a_ziermann/unsorted2/Lost&found;B.KASSETTE.BAS.z80;527024395f3559d79a2ed59f2d0982ad;N
I;GEDIT2.24;0800;1F98;0000;z1013/Sammlung IGD/igd13b Text 2;I.GEDIT 2.24.z80;e0935695113aa1b5ff7505063f27d85a;N
T;ANGEBOTCOTTBUS;1800;2B9C;0000;z1013/Tagungskassetten/Tagungskassette Jena 1991/b;T.ANGEBOT COTTBUS.z80;d43e007a18ba9b634e054a0ba1d50c68;N
C;RECORDERJUSTAGE;3000;3511;3000;z1013/a_ziermann/nu;C.RECORDERJUSTAGE.z80;c9869516579cb03c12294e9fb9c41fb0;N
b;MONDLANDUNG**1;1000;28DE;0000;z1013/Sammlung IGD/igd03b TINY 1;b.MONDLANDUNG1.z80;0863073e5183af813181a5be9d930501;N
C;RST20Wandlung;0100;01F0;0100;z1013/Sammlung IGD/igd11a MC 3;C.RST 20 Wandlung.z80;0a7df78c42e0e68e800b1601e12e6cba;N
C;RF-DISP_.C;C000;C57F;C000;z1013/a_ziermann/unsorted2/use;C.RF-DISP_.C.z80;a4797f575d20221a718b468e472fa8b4;N
C;UMW.3K->HCRAM;7D00;7EFF;7D00;z1013/Sammlung IGD/igd23a MC 8;C.UMW.3K-_HC RAM.z80;c9d7bcd06b8e928f7fe5c8e06f925a25;N
b;TEST;1000;19BE;0000;z1013/Sammlung IGD/igd03b TINY 1;b.TEST.z80;b600b16ee9ab2d268094d9f3aa86c949;N
B;GLOBE.B;2BC0;5886;0000;z1013/a_ziermann/unsorted2/unsorted/lachetta;B.GLOBE.B.z80;4a8b3cd1bb294379ec35d0409941d2ab;N
b;Fighter;1000;3E9C;0000;z1013/Sammlung IGD/igd04b TINY 2;b.Fighter.z80;e7f738d67c419093317684d4b4449770;N
I;KC-BASIC+;3000;698F;0000;z1013/a_ziermann/unsorted3;I.KC-BASIC+.z80;2d3191f4622022a2842052076c76ba04;N
T;F831.3GLO6;463E;7603;0000;z1013/Sammlung IGD/igd10a Text 1;T.F83 1.3 GLO 6.z80;49b413c8942b553cb6d857fc304d8219;N
C;THELASTCHANCE3;0100;1B00;0106;z1013/Sammlung IGD/igd01b Games;C.THE LAST CHANCE3.z80;07aae731a3c8136217489b054701bae9;N
B;BILLARD.B;2BC0;374C;0000;z1013/a_ziermann/unsorted2/unsorted/schuett;B.BILLARD.B.z80;d512c1ba9af44acf2191c833cf029f3b;N
T;DRUCK-TAST(esc);1800;523B;0000;z1013/Tagungskassetten/Tagungskassette Leipzig Nachtagung Nov. 1989/b;T.DRUCK-TAST (esc).z80;ce5ff4c62dccc85006a8d9ca924a5713;N
C;KONVERT1-2;3CD0;3FFF;3CD0;z1013/Sammlung IGD/igd19b MC 7;C.KONVERT 1-2.z80;57b2cb40aa624381b3b97766295c23d5;N
C;MONS3.2;0100;146F;0100;z1013/a_ziermann/sonst;C.MONS3.2.z80;649c6124b8531b5f8a631b285a27dfdb;N
d;IMPULS.PIC;1000;2FFF;0000;z1013/a_ziermann/unsorted2/Lost&found;d.IMPULS.PIC.z80;b7e90fd6ffde1e9a82793e32c7987d6e;N
T;Konz.f.CC-DDR5;0800;3D45;0000;z1013/Sammlung IGD/igd13a Text 2;T.Konz.f.CC-DDR 5.z80;08c77c4ecc3308b73a2ba6b61732e3c1;N
C;MONDBASIS;1000;1700;1000;z1013/Sammlung IGD/igd07b MC 2;C.MONDBASIS.z80;ae6ab87a7d3f9fc8780c37fb6aca6f4f;N
I;3K-rs-BASIC1.12;2000;2939;0000;z1013/Sammlung IGD/igd26a Text 5;I.3K-rs-BASIC 1.12.z80;5742c62f8fe36eca5a33a29694df2f5d;N
I;HEADERSAVE;3000;6117;0000;z1013/Tagungskassetten/Tagungskassette Leipzig Nachtagung Nov. 1989/b;I.HEADERSAVE.z80;53ea434fd4119096849c26017c2db78f;N
T;LISTEDRESDEN03;1800;9893;1800;z1013/Sammlung IGD;T.LISTE DRESDEN 03.z80;fbe83e67bfb4da11cb9b127dc05aa4b0;N
T;LISTEDRESDEN03;1800;9893;1800;z1013/Tagungskassetten/Tagungskassette Jena 1991/b;T.LISTE DRESDEN 03.z80;fbe83e67bfb4da11cb9b127dc05aa4b0;J
T;MURPHY-DOC/VP;1800;5524;0000;z1013/Tagungskassetten/Tagungskassette Jena 1991/b;T.MURPHY-DOC_VP.z80;a21c5e36c6d29bed2e5936a219f52d1c;N
T;COPY.I;1800;1D38;0000;z1013/a_ziermann/unsorted2/info;T.COPY.I.z80;8773e725bd17232a298d71a3e924c920;N
C;TEXT+SM40001.5;E800;EB22;E800;z1013/Sammlung IGD/igd06b MC 1;C.TEXT+SM4000 1.5.z80;b830091f8b630d11ecf1c91a12bbc279;N
B;UFO;2BC0;3CC9;0000;z1013/a_ziermann/games;B.UFO.z80;835ccafa3b94eb9b67f3c33e21b0df50;N
M;ASSFORM.COM;0100;2FFF;0047;z1013/Sammlung IGD/igd02b CPM 1;M.ASSFORM.COM.z80;662f6fd8638415b10899c80d14e379ac;N
I;INSTAL5/89;3000;47E4;31E4;z1013/Sammlung IGD/igd10a Text 1;I.INSTAL 5_89.z80;a3bd78ff2064258bfa15a51c5864e98a;N
M;BIOSEXT.RF1.5;DE00;E362;DE00;z1013/Sammlung IGD/igd09b MC;M.BIOS EXT.RF 1.5.z80;ff147d9768ff17551fa9bed1871e53bc;N
B;TATUM;2BC0;A809;0000;z1013/Sammlung IGD/igd08b KC-Basic+ 2;B.TATUM.z80;3be2692417c518e210702f19e403ea2a;N
C;CYRUS.C;0100;41DF;3FF0;z1013/a_ziermann/unsorted2/play;C.CYRUS.C.z80;3f1cb96b3ab3408c94a976cf376a8917;N
C;MicroWORD1.316;0100;3FFF;0100;z1013/Sammlung IGD/igd09b MC;C.MicroWORD 1.3 16.z80;819c4db055124904b276aa3594375b5f;N
T;TOOL-BESCHR.;1C00;289A;18E0;z1013/Sammlung IGD/igd30b Text 6;T.TOOL-BESCHR..z80;f6d332882862d1c9ffb31d6e51dc9f52;N
C;TEXT+SD11561.9;E800;EBA0;E800;z1013/Sammlung IGD/igd06b MC 1;C.TEXT+SD1156 1.9.z80;79c23c2da9b39de3203433b2739f0af4;N
C;INFO1;0200;1F81;0203;z1013/Sammlung IGD/igd07a MC 2;C.INFO 1.z80;10eaa0abeab0698be9b3e83b7696e7c2;N
C;3K+POKEKURS1;0100;3FFF;0100;z1013/a_ziermann/unsorted3;C.3K+POKE KURS 1.z80;d13e741de0e2c5cfa24226cecc162a29;N
C;MAINSOFT-MONITOR;C000;CFFF;F000;z1013/m.duchrow;C.MAINSOFT-MONITOR.z80;db1326f28007a6e851bbb09af30178d9;N
B;D-BANK.BAS;2BC0;5C0B;0000;z1013/a_ziermann/unsorted2/Lost&found;B.D-BANK.BAS.z80;0a989d7c3496876d3a69210f46fe08b3;N
b;FARBMASTER1;1000;1C3E;0000;z1013/Sammlung IGD/igd03a TINY 1;b.FARBMASTER 1.z80;ffa6b71e5e841376796ad983f55d10f6;N
T;Z1013-Lit.;3000;4AB6;0000;z1013/Tagungskassetten/Tagungskassette Leipzig Mai 1989/b;T.Z1013-Lit..z80;fe5ef57d2ef25fbf256ecd7dbea91702;N
B;SCHLANGE;2BC0;3A01;0000;z1013/Sammlung IGD/igd22b KC-BASIC+ 4;B.SCHLANGE.z80;1376d7aabe5109a3725ade4351af8c77;N
C;SCHACH;2000;3300;2000;z1013/a_ziermann/games;C.SCHACH.z80;25372107bd3b416b0f0356716453e85d;N
C;VIDEOBUCH;0200;0590;0200;z1013/Sammlung IGD/igd16a MC 5;C.VIDEOBUCH.z80;f0bf84d86e383dc63d8488c3755e1794;N
C;RAMTESTRAMBUGZ;1800;1FFF;1800;z1013/Sammlung IGD/igd11a MC 3;C.RAMTEST RAMBUG Z.z80;05c697780ca424dec0893533c23d3d3e;N
B;WEISHEIT;2BC0;390F;00E0;z1013/Sammlung IGD/igd08a KC-Basic+ 2;B.WEISHEIT.z80;bbf9909e10f7f3881b71f1168c78e283;N
b;BILLARD;1000;1CC0;0000;z1013/Sammlung IGD/igd03a TINY 1;b.BILLARD.z80;14f52bac42053cfa047254dbb9678a5c;N
F;Z80-ForthAs1;3400;3BFF;0200;z1013/Tagungskassetten/Tagungskassette Leipzig Nachtagung Nov. 1989/a;F.Z80 - Forth As1.z80;ab079223b4ad779f179e2674e0bf2f46;N
I;Beist-Assembler;1800;8C9A;0000;z1013/Sammlung IGD/igd26a Text 5;I.Beist-Assembler.z80;d1af68c1affecae3d0e184b8264d73dc;N
C;RF-TEST(IO=98H);0100;02FF;0100;z1013/Sammlung IGD/igd09b MC;C.RF-TEST (IO=98H).z80;c8c4676524db3baf79fac7d56c336f3d;N
C;FIGHTER(J);0100;3FFF;0100;z1013/a_ziermann/games/joy;C.FIGHTER(J).z80;b2ae045f6c00e365f91440d441d1f27d;N
I;CPM-2RF2.50M;0800;201A;0000;z1013/Sammlung IGD/igd13b Text 2;I.CPM-2RF 2.50M.z80;150f0e1f15ac9a492dece3ffa3e903c8;N
T;LADDER.I;1800;2298;0000;z1013/a_ziermann/unsorted2/info;T.LADDER.I.z80;c0305aadef0e970122828eeb523497d1;N
T;TASTATURPROBL.;3000;351F;0000;z1013/Sammlung IGD/igd20a Text;T.TASTATURPROBL..z80;4b423a03f9ab097f1ccf0eac39a48c76;N
S;PL-SCANN.A;3000;3F9F;0000;z1013/a_ziermann/unsorted2/tools;S.PL-SCANN.A.z80;f6ca31ded0576850d21d1d308d44776e;N
C;DIR-PRN.C;0100;07FF;04C0;z1013/a_ziermann/unsorted2/use;C.DIR-PRN.C.z80;2d1c30a8eb5a85ffec2fa2196f5708e4;N
E;ROMBASIC-V2;1000;1BFF;0000;z1013/a_ziermann/lang/basic;E.ROMBASIC-V2.z80;0c98dacede62d7040fc779c04c08ff9c;N
E;ROMBASIC-V2;1000;1BFF;0000;z1013/Sammlung IGD/igd16b MC 5;E.ROMBASIC-V2.z80;0c98dacede62d7040fc779c04c08ff9c;J
E;ROMBASIC-V2;1000;1BFF;0000;z1013/Tagungskassetten/Tagungskassette Leipzig Mai 1989/a;E.ROMBASIC-V2.z80;0c98dacede62d7040fc779c04c08ff9c;J
C;BIORYTHMUS;0100;3510;0103;z1013/Sammlung IGD/igd01b Games;C.BIORYTHMUS.z80;cd125a54bcbd683f5989b632264280bb;N
B;POSTER13;2BC0;3318;0303;z1013/Sammlung IGD/igd05b KC-Basic+ 1;B.POSTER 13.z80;126ae1b5d247d4b684a41f6cbe16c082;N
C;HDISKCOPY1.3;D000;E3FF;D81B;z1013/a_ziermann/sonst;C.HDISKCOPY 1.3.z80;9c2a4c1371d41fcba3dec4ba4f50fd15;N
M;SYSAS8.OVR;0100;1D7F;0100;z1013/Sammlung IGD/igd21b CPM 3;M.SYSAS8.OVR.z80;524aa1f9f2b94a963ee3e165409d047e;N
C;SUPERSKIRB;0100;1200;0100;z1013/Sammlung IGD/igd01a Games;C.SUPER SKI RB.z80;2d6ef654e6bb4f30bfc2ea4ffe6b74b0;N
C;HDISKCOPY1.42;D000;E3FF;D000;z1013/Sammlung IGD/igd19b MC 7;C.HDISKCOPY 1.42.z80;b7c0f8ea5b1b90b5e6931bb63ca72b28;N
C;BILDROBOTER;1000;13FF;1300;z1013/Sammlung IGD/igd23b MC 8;C.BILD ROBOTER.z80;cd3369177d7c36f5c87206ede157b973;N
C;TURTLEPLAYER;0100;1000;0100;z1013/a_ziermann/games;C.TURTLE PLAYER.z80;b7a53c88845b599e69ebacaaf26db745;N
S;CENTROG+;1800;23E7;0000;z1013/Tagungskassetten/Tagungskassette Jena 1991/a;S.CENTRO G+.z80;44c9cb076c97674fedc56e1465ea26f0;N
B;PFERDERENNEN;2BC0;3B2B;0302;z1013/Sammlung IGD/igd22a KC-BASIC+ 4;B.PFERDERENNEN.z80;7f0feaca129e2760fb149d6fda60bd6c;N
C;KUNDEN-KARTEI;0200;0600;0200;z1013/Sammlung IGD/igd19b MC 7;C.KUNDEN-KARTEI.z80;6f4126bfa485ad2b01e102dd75d324c4;N
E;8K-BASIC-KERN;C000;DFFF;0000;z1013/a_ziermann/nu;E.8K-BASIC-KERN.z80;803f8759ed1639a63e1f7168af904d69;N
E;8K-BASIC-KERN;C000;DFFF;0000;z1013/Sammlung IGD/igd16b MC 5;E.8K-BASIC-KERN.z80;803f8759ed1639a63e1f7168af904d69;J
E;8K-BASIC-KERN;C000;DFFF;0000;z1013/Tagungskassetten/Tagungskassette Leipzig Mai 1989/a;E.8K-BASIC-KERN.z80;803f8759ed1639a63e1f7168af904d69;J
T;BASICODES.19-28;3000;61E6;CC00;z1013/Sammlung IGD/igd20b Text;T.BASICODE S.19-28.z80;72cc8779708dfe08f2d9a8886897df32;N
F;DEBUG1;3400;3BFF;0200;z1013/Tagungskassetten/Tagungskassette Leipzig Nachtagung Nov. 1989/a;F.DEBUG 1.z80;1692f79c1a9cafa72241026cef7303d2;N
I;HIS.-PASCAL1.03;0800;7BD8;0000;z1013/Sammlung IGD/igd10b Text 1;I.HIS.-PASCAL 1.03.z80;676365df624877cc5f3da789ee032621;N
B;ADRESSEN;2BC0;3EF3;0302;z1013/a_ziermann/lang/basic;B.ADRESSEN.z80;a4090a9ff8be8cc5f79b776001c130b5;N
b;FAEHRE;1000;3FFF;0000;z1013/Sammlung IGD/igd04b TINY 2;b.FAEHRE.z80;1f5a86132da84cee884b92575740e2eb;N
 ;POLANH.DQC;0100;A6FF;0166;z1013/Sammlung IGD/igd27b CPM 5;_.POLANH.DQC.z80;7aebb0f550be6912eadd73c827e7608f;N
C;MicroWORD1.519U;0100;6CEB;0100;z1013/Sammlung IGD/igd15b MC 4;C.MicroWORD 1.519U.z80;2d0585144993f4f5e333456c8383ceac;N
B;HELEN;2BC0;42AD;0000;z1013/Sammlung IGD/igd08b KC-Basic+ 2;B.HELEN.z80;6ddd2aad8d12ae2a7b73020f7b1b38a1;N
C;FIGHTER.COM;0100;3FA0;0100;z1013/a_ziermann/unsorted2/Lost&found;C.FIGHTER.COM.z80;62c74736bb145613432c5dad741bb40b;N
P;NEWTON2;4823;52F8;0000;z1013/a_ziermann/lang/pascal;P.NEWTON2.z80;abdb34ed33384efc9a0e9dbf63438f67;N
s;WANZE_V_.IS;B000;B369;0000;z1013/a_ziermann/unsorted2/unsorted/Reinsberger;s.WANZE_V_.IS.z80;7ca6437206304c3a457aab41f912c382;N
B;TATUM;2BC0;A809;0000;z1013/a_ziermann/unsorted3;B.TATUM.z80;52f4b130850ce171529125087b2b6622;N
C;Kassettenlisting;0100;011B;E000;z1013/Sammlung IGD/igd23b MC 8;C.Kassettenlisting.z80;7c0d5b22adb9f68d67fd3f71b127c0c6;N
T;BASICODE17..END;2000;5EC6;0000;z1013/Sammlung IGD/igd20b Text;T.BASICODE 17..END.z80;297820a1013bc5fd4e465467f17f06b5;N
T;DRU_3.I;1800;1C57;0000;z1013/a_ziermann/unsorted2/info;T.DRU_3.I.z80;d36b9c3a9dc61074eb6316b921940041;N
E;K7669BRENNFER;1000;1FFF;0000;z1013/a_ziermann/nu/monitor-rom;E.K7669 BRENNFER.z80;5a7a761c85c17ff6530e2bb773bbe238;N
C;TOOLV1.1;D400;E8F0;D400;z1013/a_ziermann/lang;C.TOOL V1.1.z80;ed610f407d823cd46926277e84292f6e;N
C;CP/A.COM200PD;0100;2C80;0100;z1013/a_ziermann/sonst;C.CP_A.COM 200PD.z80;1ccb3db401e838d29cb2fcddb4c4d244;N
I;HEADER-BANKZEIT;4801;4AF6;0100;z1013/a_ziermann/unsorted1;I.HEADER-BANK ZEIT.z80;357e6fa1cf5abb2baa49ac62f2538709;N
E;INCOM.XXX;8000;8FFF;0000;z1013/a_ziermann/nu/monitor-rom;E.INCOM.XXX.z80;56b674e6cdfdfb144094de9d72ce43a6;N
C;ALADIN8*4J+T-JOY;0100;3FFF;0800;z1013/Sammlung IGD/igd01b Games;C.ALADIN84J+T-JOY.z80;bd0f7e0e60bc4eb77b3fc1ee5de89aa7;N
B;INVASION;2BC0;36F0;0000;z1013/a_ziermann/games;B.INVASION (invasion_2).z80;e227f9c7bf816f793d3d614912885ad4;N
C;HUBY-FLIE;0100;09FF;0100;z1013/a_ziermann/games;C.HUBY-FLIE.z80;0a5ec89eeb728df13b4430a3046b297d;N
C;GALAKTIKA+Joy.;0200;1200;0200;z1013/a_ziermann/games/joy;C.GALAKTIKA+Joy..z80;6fd33d3da17a8a072b602a3d56e0d49e;N
T;NV-RF-Z1013;3000;37F3;0000;z1013/Sammlung IGD/igd20a Text;T.NV-RF-Z1013.z80;22842f063dd0c8e2eab266e6ddd17bac;N
C;THELASTCHANCE;0100;1B00;0106;z1013/Sammlung IGD/igd01a Games;C.THE LAST CHANCE.z80;536be7f4d31c5d0306e08c1a9347fb27;N
C;THELASTCHANCE;0100;1B00;0106;z1013/Sammlung IGD/igd07b MC 2;C.THE LAST CHANCE.z80;536be7f4d31c5d0306e08c1a9347fb27;J
C;THELASTCHANCE;0100;1B00;0106;z1013/Sammlung IGD/igd15a MC 4;C.THE LAST CHANCE.z80;536be7f4d31c5d0306e08c1a9347fb27;J
I;R-80DISK2.68;3000;43F5;0000;z1013/Sammlung IGD/igd14a Text 3;I.R-80 DISK 2.68.z80;0efb6fa55c3333387966407bcf56a26f;N
M;TPINSTD.COM;0100;27FF;0100;z1013/Sammlung IGD/igd21b CPM 3;M.TPINSTD.COM.z80;e315441bcddc74f963a0927d199301aa;N
C;SP.SERV.->B000;0100;0230;0100;z1013/Sammlung IGD/igd17b MC 6;C.SP.SERV.-_B000.z80;332f0e1f2377520cc68461a4d3fc1748;N
C;GENS3M;00E0;1ED2;0100;z1013/a_ziermann/unsorted1;C.GENS3M.z80;ca339b991b01f94f6cc7d06a15157066;N
B;ADR.umrechn.;2BC0;2FAA;0300;z1013/Sammlung IGD/igd22b KC-BASIC+ 4;B.ADR.umrechn..z80;bca8e50acf418eaddd60c05e7407d698;N
C;PIO-TEST.C;EB00;EB9F;EB00;z1013/a_ziermann/unsorted2/use;C.PIO-TEST.C.z80;6bdc426d25743b045154b2de0905ab85;N
B;Scherzfragen2;2BC0;3DC3;0000;z1013/Sammlung IGD/igd05a KC-Basic+ 1;B.Scherzfragen 2.z80;4f95cc936175efa83ef2765b9f91fe46;N
C;CAD-HAUS;0100;3FFF;0103;z1013/Sammlung IGD/igd06b MC 1;C.CAD-HAUS.z80;9f284763f5b4cca0706874d60106618b;N
C;CAD-HAUS;0100;3FFF;0103;z1013/Sammlung IGD/igd23a MC 8;C.CAD-HAUS.z80;9f284763f5b4cca0706874d60106618b;J
C;HC-PASCAL/V2.1;0200;2FAF;0200;z1013/Sammlung IGD/igd23a MC 8;C.HC-PASCAL_V2.1.z80;c73571e5e88b4e35fcdec861d65a58d8;N
B;KNAUS-OGINO;2BC0;3817;0000;z1013/Sammlung IGD/igd08b KC-Basic+ 2;B.KNAUS-OGINO.z80;8cf0a5cf20077d83c2b997e2415d38fc;N
T;TASTEN-BEL.TAB.;9000;9F59;0000;z1013/Sammlung IGD/igd20a Text;T.TASTEN-BEL.TAB..z80;025ab81663134dafacdf33deb150a2e0;N
C;GZEV.64KMB-EQ;B000;C100;B000;z1013/Sammlung IGD/igd16b MC 5;C.GZE V.64K MB-EQ.z80;10f72e58ea9a708bc2a2f1b1817ea74f;N
C;KC-PROGR.EINL.;0100;0290;0100;z1013/Sammlung IGD/igd15b MC 4;C.KC-PROGR.EINL..z80;b1c19f92318be6d528c88b77e34c47f3;N
M;INI624.PRN;0100;631F;0100;z1013/Sammlung IGD/igd24a CPM 4;M.INI624.PRN.z80;b49b259b9c440d56153a454297bc6b7a;N
C;ASSEMBLERV5.4;0100;2FFF;0100;z1013/a_ziermann/lang;C.ASSEMBLER V 5.4.z80;991af876fc2a75bbcddb13b5f4bf957c;N
 ;MONFT88.DOC;1800;5ED6;0000;z1013/Sammlung IGD/igd27a CPM 5;_.MONFT88.DOC.z80;31beb098f6d3f812440da9978cc464bb;N
B;Promotion;2BC0;5346;0000;z1013/Sammlung IGD/igd22b KC-BASIC+ 4;B.Promotion.z80;3980e054adf2810d749b34a0df5acda0;N
B;OEL;2BC0;72BA;0000;z1013/a_ziermann/nu;B.OEL.z80;768716b14882029dae6cf6f63b2ee1f7;N
C;REASS+DISPLAY;7000;7FFF;7000;z1013/a_ziermann/lang;C.REASS+DISPLAY.z80;de9930b67fba4a1c0ca10dad9918112e;N
C;REASS+DISPLAY;7000;7FFF;7000;z1013/Sammlung IGD/igd16b MC 5;C.REASS+DISPLAY.z80;de9930b67fba4a1c0ca10dad9918112e;J
T;SYSTEMUHRB41.3;2000;2CE7;0000;z1013/Sammlung IGD/igd20a Text;T.SYSTEMUHR B4 1.3.z80;7bb3e991f75441c0c66611fdeb405bdf;N
b;JAGD;1000;1C7F;0000;z1013/Sammlung IGD/igd03a TINY 1;b.JAGD.z80;84506cf4501a6be90ceae4c1fc96ba77;N
 ;SC.COM;0100;607F;0096;z1013/Sammlung IGD/igd24b CPM 4;_.SC.COM.z80;8f806121c1d43d678231c6cec71feb1a;N
I;HEADERPRINT1.1;2000;26B6;2000;z1013/Sammlung IGD/igd14b Text 3;I.HEADERPRINT 1.1.z80;2c05dceda662d30bdcbb63550a10b2d8;N
B;Town;2BC0;5DC3;0300;z1013/Sammlung IGD/igd08a KC-Basic+ 2;B.Town.z80;12f324f3f0bece3b8adc3cb770b5c322;N
C;BILDDRUCKER;1000;13FF;1300;z1013/Sammlung IGD/igd23b MC 8;C.BILD DRUCKER.z80;61ba24de299fdddbe189540468de13bb;N
C;LOADKC/CE80MC;CE80;CFFF;CFD0;z1013/a_ziermann/lang/basic;C.LOAD KC_CE80 MC.z80;1e384292f97e35c902ca6827f1669f2d;N
I;C-TEST.DOC;0800;1598;0000;z1013/Tagungskassetten/Tagungskassette Leipzig Mai 1989/b;I.C-TEST.DOC.z80;72b88fec34ee898eda25f7ec90d3fa6f;N
I;SCP2RF2.38DOC;3000;413B;0000;z1013/a_ziermann/doc;I.SCP 2RF 2.38 DOC.z80;73ac9ae0e073c99efd61d0aa0679d0da;N
C;CYROS(8*8);00B0;3FFF;0100;z1013/a_ziermann/unsorted3;C.CYROS(88).z80;e486285e768553a90ba5469c94e191a5;N
C;PILOT;0100;51A0;0100;z1013/Sammlung IGD/igd19a MC 7;C.PILOT.z80;9fd9078f134942a74522899dcaa39ea2;N
C;KC-BASIC10K;0100;2AFF;0300;z1013/m0111 Z1013 BASIC;C.KC-BASIC 10K.z80;b64ea29d75d1621acc300701c159e7e6;N
C;KC-BASICORG.;0100;2AFF;0300;z1013/Sammlung IGD/igd11a MC 3;C.KC-BASIC ORG..z80;b64ea29d75d1621acc300701c159e7e6;J
B;LOCATORSYSTEM;2BC0;419B;0302;z1013/Sammlung IGD/igd22a KC-BASIC+ 4;B.LOCATORSYSTEM.z80;944af05bfb690f0940bb56d64e94e98a;N
C;LOGICANALYSORSc;0100;1FFF;0100;z1013/a_ziermann/nu;C.LOGICANALYSOR Sc.z80;aeb81dbc9dcef32bddb51c9df9ee3914;N
C;LOGICANALYSORSc;0100;1FFF;0100;z1013/Sammlung IGD/igd16a MC 5;C.LOGICANALYSOR Sc.z80;aeb81dbc9dcef32bddb51c9df9ee3914;J
C;LOGICANALYSORSc;0100;1FFF;0100;z1013/Tagungskassetten/m0191 Softwarebörse 1987/a;C.LOGICANALYSOR Sc.z80;aeb81dbc9dcef32bddb51c9df9ee3914;J
B;KATZE-MAUS;2BC0;38BA;0000;z1013/a_ziermann/games;B.KATZE-MAUS.z80;d7058d08664bfd022e43b636a541cfdf;N
C;HD27+HP+V.24;E000;EBFF;E000;z1013/Sammlung IGD/igd06b MC 1;C.HD27+HP+V.24.z80;6bef8327966439015937bf44cc28b3c0;N
B;AD-1KANAL;2BC0;313A;0300;z1013/Sammlung IGD/igd12b KC-Basic+ 3;B.AD-1KANAL.z80;f2dd3f8e2292ec115ee3bbf3a27bf1d1;N
B;SCHWINGKREIS;2BC0;3184;0302;z1013/Sammlung IGD/igd22a KC-BASIC+ 4;B.SCHWINGKREIS.z80;4ef2ff5452904f8825a5d0253c739fbb;N
C;SCHIESSBUDE1.0;0100;15F0;0100;z1013/a_ziermann/games;C.SCHIESSBUDE 1.0.z80;153b4155364d26d07ebd99486a74463d;N
C;HEX-ASCII-DUMP/O;D6F0;DFFF;D6F0;z1013/a_ziermann/lang;C.HEX-ASCII-DUMP_O.z80;a5d5ac1d06c9c946cc809a52f382e935;N
C;HEX-D.Edit1.02U;36F0;3FFF;36F0;z1013/Sammlung IGD/igd11a MC 3;C.HEX-D.Edit 1.02U.z80;953c1a7bb49e696bd10cd433d574e323;N
C;ZAEHLERMODUL2;0200;0CFF;0200;z1013/Sammlung IGD/igd17a MC 6;C.ZAEHLERMODUL 2.z80;b59abcc8d217deb6431b4e9b82e72742;N
C;$-FELDBROTAST;5000;55E1;5000;z1013/a_ziermann/nu;C.$-FELD BROTAST.z80;d1d9df639703a41eaefcaff3800ab535;N
C;LADDER;0100;6EFF;0100;z1013/Sammlung IGD/igd11b MC 3;C.LADDER (LADDER).z80;30533599993ca89a3429bd768e17bdc7;N
C;CRC-PRUEF;3500;35C0;3500;z1013/a_ziermann/nu;C.CRC-PRUEF.z80;fb38a880db55ba7089873a0db853462c;N
C;HASE+WOLF+Joy.;0100;3FFF;0100;z1013/a_ziermann/games/joy;C.HASE+WOLF+Joy..z80;156bdc31f78daecd4ced13b2d822bae6;N
M;VTCP.COM;0100;0BFF;0011;z1013/Sammlung IGD/igd18a CPM 2;M.VTCP.COM.z80;fe0e1a393d7b75f68671e6cde95ddf46;N
C;Systemuhro.CTC;E100;E200;E100;z1013/a_ziermann/nu;C.Systemuhr o. CTC.z80;9a0513fb4e379f0cf7ae4844086e0d47;N
T;F831.3GLO5;1900;463E;0000;z1013/Tagungskassetten/Tagungskassette Leipzig Nachtagung Nov. 1989/b;T.F83 1.3 GLO 5.z80;9cca88e112fe3d476e639e0f19aed778;N
C;U807-MONITOR;D000;D7FF;D000;z1013/Sammlung IGD/igd09a MC;C.U807-MONITOR.z80;d610b11a7617c3bb0c7bc8f396e3aac7;N
C;U807-MONITOR;D000;D7FF;D000;z1013/Sammlung IGD/igd23b MC 8;C.U807-MONITOR.z80;d610b11a7617c3bb0c7bc8f396e3aac7;J
b;ARKTIS1;1000;29F3;0000;z1013/Sammlung IGD/igd04a TINY 2;b.ARKTIS 1.z80;99e6554d175c3f3fc0268e9c755e968e;N
C;ZEICHENPR.FZG;0100;0CC0;0100;z1013/Sammlung IGD/igd16b MC 5;C.ZEICHENPR. FZG.z80;de86f545a76992be85634294462d0000;N
